uid,name,id,game
501860,Slayer Shock,4004.0,24646
765160,Weable 2,212793.0,83816
503160,Angels & Demigods - SciFi VR Visual Novel,3935.0,32023
1004190,Flowers in Dark,1690192.0,113783
533180,Campfire: One of Us Is the Killer,2855.0,31070
690200,Capsular,199032.0,81055
932190,Aliens Attack VR,1714924.0,117110
722920,Hex Empire 3,787241.0,102284
2302160,Stacks:Space!,2675121.0,238520
1255660,Mya of the Desert,1859293.0,131767
1155580,Drone Wars,1836058.0,126355
482330,Legends of the Universe - StarCore,4679.0,32527
464650,Runbow,5072.0,11215
671650,Mad Age & This Guy,184846.0,56613
1474930,Heavy Cargo - The Truck Simulator,2565829.0,165384
559900,Gulman 4: Still alive,1899.0,30405
786680,Dungeons Forever,214685.0,84034
1087810,Forgetful Dictator,1726140.0,120083
690740,BOOKS,184053.0,55327
1015800,Ordeal of Princess Eris,1713357.0,116310
1883840,Ocean Punk,2226998.0,190845
458630,Political Animals,5314.0,25678
1379600,Pandemic Train,2016971.0,149918
1662570,Rescue Party: Live!,2078072.0,159899
416550,Rubber Ducky and the Rainbow Gun,6747.0,34093
701720,2D Neon Cube,184480.0,55635
1268140,Lair Land Story,1861957.0,119030
489930,Adventures of Bertram Fiddle 2: A Bleaker Predicklement,4461.0,32834
1176460,They Came From a Communist Planet,1836330.0,125294
772480,Super Inefficient Golf,288123.0,90074
2722270,永恒幻境 Eternal Dreamland,2874857.0,282176
513330,Party Tycoon,3560.0,23180
1137910,Perdition,1732560.0,121580
865880,天岚行 - Through the Mist and Sky,824811.0,102179
1461100,International Basketball Manager 22,2229420.0,185762
1321120,Палитра Смерти,2043458.0,155883
930620,Music Killer,1831088.0,125113
1521190,Love in the distance,2016231.0,143212
568750,甜点恋人 / Pastry Lovers,1592.0,30029
1015790,Dark Hero Party,1712200.0,115867
1293040,风中之烛,1863140.0,284327
677020,Eventide 3: Legacy of Legends,185426.0,68713
1008510,Who Is This Man,1695655.0,113570
463700,Super Cloudbuilt,5111.0,27396
1755030,Mothmen 1966,2436251.0,176071
1835840,Quarantineer,2227358.0,189787
1885690,Virtual Circuit Board,2415252.0,197500
742170,Dr. Frank's Build a Boyfriend,223385.0,86627
440550,Atomik: RunGunJumpGun,5974.0,23836
1028930,It Moves,1705327.0,98215
882250,Metro Sim Hustle,1282765.0,105601
1155870,WW2: Bunker Simulator,1777166.0,123889
1495860,What The Dub?!,2046989.0,144808
61730,Critter Crunch,13814.0,13188
551450,Furious Angels,2230.0,27743
1198400,节奏快打/Rhythm Fighter,1852929.0,129413
1343810,Fallen Hero: Retribution,2516890.0,208548
1037560,Fat Prisoner Simulator,1712030.0,233834
944080,Pode,1856292.0,94054
377430,Who Is Mike - A Visual Novel,8187.0,35077
525640,Bullets And More VR - BAM VR,3134.0,31401
621070,Legends of Ellaria,71886.0,44161
1020800,CAR TUNE: Project,1704350.0,114872
1551530,Pray Game,2020528.0,167306
715010,Diamo XL,185558.0,68596
2700780,my eyes deceive,2867436.0,274399
1141100,Lilitales,1741353.0,122199
1264520,Vibrant Venture,2053303.0,127991
690930,Evening Surprise,184824.0,56632
824190,Achievement Clicker 2019,334473.0,95223
2738080,洞石火,2872004.0,285690
1085220,Figment 2: Creed Valley,1725299.0,119801
1138100,Touhou Ibunseki - Ayaria Dawn: ReCreation,1836821.0,126924
2684370,Dinosaur World,2861409.0,276205
3159570,Lynked: Banner of the Spark,2940876.0,314256
1527890,Dysterra,2443266.0,144573
2585830,Promise Mascot Agency,2911331.0,299593
1543620,Paintings Jigsaw Puzzles,2021300.0,160112
755140,Air Dash,191037.0,76691
747540,AcChen - Tile matching the Arcade way,191139.0,76814
1120390,Tri6: Infinite,1859815.0,132538
1169760,Firing Vibes,2036948.0,139680
1388720,Japanese Romaji Adventure,2030653.0,134179
1330630,Marcella Moon: Secret on the Hill,2025479.0,172088
2231850,Hoppy Hop,2706576.0,250884
389810,Rubber and Lead,7724.0,10351
708100,A Boy and His Beard,228161.0,86651
368770,President for a Day - Floodings,8532.0,35291
368760,Playing History: Vikings,8533.0,35290
425600,The Order of the Thorne - The King's Challenge,6505.0,17005
853200,Shred! 2 - ft Sam Pilgrim,1142759.0,104447
366040,Iggy's Egg Adventure,8645.0,24034
300260,Planetoid Pioneers,11047.0,27501
1735980,Love Flute,2127431.0,172868
292500,Kero Blaster,11286.0,10255
3575840,Backrooms Escape Protocol,2993347.0,339446
3337220,That Level Again,2963701.0,113962
2536960,Завеса тьмы: Легенда о пяти кольцах,2935038.0,321163
1903560,Atomic Picnic,2661933.0,228902
1693460,KILLER,2126726.0,173932
2603860,地底防衛軍 ～剣と魔法と虫の群れ～,2748966.0,270108
788670,Waxworks: Curse of the Ancestors,1836249.0,126548
648440,Pixel Devil and the Broken Cartridge,1687272.0,113610
691080,3D Hardcore Cube,184051.0,55329
707870,Hoo-Boy,184778.0,56660
237350,Frozen Cortex,12643.0,16521
726200,Hostil,190454.0,75816
459940,Deer Man,5270.0,19045
406130,DarkMaus,7124.0,18335
1172980,绮罗四时谭,1858200.0,130935
1105810,Onset,1726410.0,119395
2531940,Stray Path,2746209.0,268948
2570410,The Nascent Necromancer,2738475.0,264586
1411040,ThrustLander,2040407.0,150443
1599150,Warlike,2046645.0,151151
1334300,Charge Kid,2016341.0,144576
494290,MiDZone,4305.0,110484
276730,Tango Fiesta,11728.0,9459
293600,Arson and Plunder: Unleashed,11251.0,36323
357370,Return NULL - Episode 1,9008.0,35529
291050,Planet Stronghold,11337.0,8982
314510,Fall of the New Age Premium Edition,10610.0,36265
335920,Ephemerid: A Musical Adventure,9909.0,36111
204960,Magical Drop V,13235.0,15279
251490,Gravity Ghost,12362.0,16669
1151880,Those Chosen By God,1770939.0,122574
393660,Streamline,7580.0,81180
1373830,SPL: Skilled Pilots Live,2015810.0,146444
2421690,Palladium,2706495.0,250813
2787740,Gunstorm,2879808.0,286251
1935300,Stack World,2664331.0,236383
1433970,Cake Shop Simulator,2024212.0,156876
2479220,The Knight's Path,2725452.0,258981
1409810,月之泪 ～ Tears of Luna,2050695.0,169593
204390,Pineapple Smash Crew,13248.0,16330
1493560,Journey On,2064050.0,154023
710220,DreadStar: The Quest for Revenge,1836894.0,140014
1298390,Rubble Bubble,2043085.0,155816
1776540,Lawnmower Game: Pinball,2230432.0,384069
1177340,Unification,1850112.0,129350
3396950,Ice Eyes,2969660.0,382639
2151920,Folletti,2605238.0,321321
416200,Door To Door,6767.0,34244
777350,Maze Walker,205050.0,81977
1101310,Vengeful Heart,1725855.0,120056
935110,The Desert's Rose,1600746.0,109710
711440,Mortars VR,198791.0,81138
1163660,Soul Reaper,1835773.0,101240
265670,Imagine Me,11981.0,16868
837310,Telophase,396293.0,99438
449340,Serafina's Crown,5646.0,33338
1554960,Parkour Game,2024155.0,156850
936040,Master of Mutations,1600722.0,109716
573040,School of Talent: SUZU-ROUTE,1469.0,29932
1055380,Code S-44: Episode 1,1715295.0,117207
1479460,Naginata,2033992.0,150737
657590,Grav Blazer,71655.0,43082
649770,Coregrounds,325515.0,11344
296650,The Great Jitters: Pudding Panic,11161.0,17327
2063000,The Clown's Forest,2451950.0,207485
1473170,Aircraft Sketch Shooter,2028024.0,142997
2207120,My Darkest Witch,2628796.0,226038
686610,Sobreviva,184102.0,55373
306550,Runers,10850.0,10801
425240,Pressure Overdrive,6513.0,33926
580560,Hero Barrier,1203.0,29747
393240,Sir! I'd Like To Report A Bug!,7596.0,34702
886220,Thunderballs VR,1700991.0,114042
963730,It Lurks! A Noir Horror RPG.,2637452.0,231157
1031230,Midnight's Curse,2028265.0,154569
937620,Zack Y,1600684.0,109724
757630,Big Day,197490.0,80972
1246620,Neon Parasite,2051558.0,139347
1509140,Crosswalks,2688114.0,243580
1424120,Synth Swinger,2035468.0,156051
740560,star of lemutia,190972.0,76541
1808920,Mr.Empathy: The Canceled Game.,2225457.0,188174
1987040,Jim The Spy,2453202.0,207179
1487360,dstnce.,2028685.0,157435
2196780,ANXRacers - Drift Space,2663240.0,214711
974220,MEMORISE : CREATION,1684199.0,112969
1633400,Puzzle & Maze,2060335.0,152870
1532680,The Damathos Clan,2032007.0,157453
650600,Greece Defense TD,302295.0,90300
1105140,Triangulum,1726820.0,120768
1818770,Nebula Invasion,2233618.0,188845
2057170,Happy's Clocks,2514890.0,207594
723760,Steamburg,187735.0,74585
642600,Burst Fighter,71790.0,44136
686870,Lost Items,184099.0,55368
1227860,Plastris,1856622.0,130263
776550,Yuzi Lims: anime runner,205070.0,81961
336710,Supreme League of Patriots - Episode 2: Patriot Frames,9877.0,36088
299910,Forgotten Myths CCG,11054.0,36302
1111300,Aim FTW,1727884.0,121059
639450,"Don't Tax Me, Bro!",18061.0,38966
1456290,BoltBreak,2050088.0,158323
810630,Paint It Black,260947.0,89427
1036490,Space Smash,1710394.0,115618
1098150,Trickster VR: Horde Attack!,1725221.0,119759
1543760,Steep Slopes,2047830.0,158167
527240,Geology Business,3084.0,31321
402940,Dungeons of Betrayal,100378.0,53929
535260,Сохрани Дом,2786.0,31175
688380,Restoration,184084.0,55356
842500,Kickshot,464166.0,99641
1684210,Horror Villa 恐怖撤锁,2074306.0,157539
869060,Resort Boss: Golf,824190.0,114798
1848120,BiblioMania,2449219.0,204963
1356530,Таинственный Отель: Поиск Предметов,2017863.0,151452
1077890,Catch a Duck,1725466.0,119881
489570,Antisphere,4475.0,32876
502100,Death's Life,3989.0,32030
452340,Ian's Eyes,5543.0,23283
1342050,Lisa and the Grimoire,2024984.0,169413
365120,Curse of the Crescent Isle DX,8696.0,35398
524030,Machine Learning: Episode I,3182.0,90571
1301850,Meditation VR,2024800.0,168651
490250,Locomancer,4453.0,32840
370920,Cosmophony,8437.0,35252
603130,Masked Shooters,15812.0,36519
1859270,Perfect Partner,2514081.0,207694
284100,Unclaimed World,11545.0,17130
3022320,Mobiles Tycoon,2920545.0,304584
899290,The night of fire stealing/盗火之夜,1319404.0,106412
2352040,Кризис толстых овец,2699188.0,247763
1258460,Escape First 3,1859455.0,131778
1425130,Forgotten Hill First Steps,2060623.0,153157
3177120,Fatal Midnight,2949397.0,280731
325150,Run or Die,10271.0,14721
548370,Rezrog,2324.0,23504
1033450,Treasure chest Corps-結界を維持するため、魔物を退治した,1721504.0,118392
546550,Snowball!,2399.0,30835
576480,Drunken Fight Simulator,1331.0,29913
568440,Not Dying Today,1605.0,29995
349520,Armillo,2013880.0,84977
1554400,Paint Chips,2031313.0,154781
860620,KURSK,1182909.0,22793
658160,ClickRaid,72127.0,50512
437530,A Blind Legend,6070.0,33641
1883000,HEART of CROWN Online,2566761.0,217292
910320,Three Kingdoms 2019 阿达三国志2019 横版,1577446.0,107421
747850,Warm Village 暖暖村物语,197739.0,80949
687750,Yandere School,184093.0,55360
1608470,Warstride Challenges,2055778.0,148964
899160,小林正雪復仇之密室重制版 Cheney Wood The Ultimate Revenge,1606881.0,111499
463030,Bottle (2016),15823.0,36488
680340,Omega Strike,184160.0,39752
603140,Connected Hearts - Visual novel,100477.0,54525
1056180,Cathedral,1738032.0,122001
1026400,TAMASHII,1705250.0,115152
710030,Cinderella Escape 2 Revenge,185510.0,68490
1065020,Micro Mages,1717810.0,110882
2667410,Heroes Wanted,2861145.0,275983
1448260,下一站江湖Ⅰ,2042583.0,155867
2730640,Prospector: The First Contract,2870774.0,197564
257790,Riptide GP2,12207.0,16735
1251460,Tanuki Sunset,1858704.0,125199
486690,Pastelia Stories,4568.0,32434
377080,Hatoful Boyfriend: Holiday Star,8204.0,14397
1621760,Decision: Red Daze,2060344.0,152780
1094390,Waltz of the Wizard,1725623.0,119994
2268470,HOPE LEFT ME,2653993.0,228417
1299400,Understand,2027608.0,154873
494230,Heart's Medicine - Time to Heal,4307.0,32311
844660,Heart of the Woods,776544.0,102326
1817000,Zodiacats,2224219.0,187534
495990,True Love ～Confide to the Maple～,4239.0,32266
2877480,星源遗境,2896392.0,291206
2236590,Psionic Awake,2662964.0,235376
2938350,The Mournmore Killings,2908252.0,298459
1031210,Fantasy Heroes,1723897.0,119005
2680410,Taiko Frenzy,2863057.0,276824
1108630,Gythol Granditti: The Crypt of Darkness,1726455.0,120411
1623310,Empire Chronicles,2024753.0,163985
519890,Star Boss,188503.0,75109
1121650,Dark Zone Defense,1836785.0,125439
1211420,Find Me: Horror Game,1839791.0,127772
1296010,Stay in the Light,2036504.0,118641
1091590,Cathedral 3-D,1756289.0,123364
492600,Ridge,4369.0,32363
675720,Direct,100442.0,70706
1215740,Casina: The Forgotten Comedy,2015534.0,144016
1033700,Kingdoms Of Rhea,1723801.0,119026
434980,Onion Force,6160.0,33699
316810,Shadowcrypt,10537.0,17711
419500,Red Game Without A Great Name,6669.0,15038
764590,Shadow of Loot Box,205399.0,81705
562490,EvilMorph,1817.0,30333
617640,Forged of Blood,1725538.0,27954
1842480,NeuraGun,2224726.0,187699
1342100,Evening Starter,2016365.0,163765
1064660,The Death of Erin Myers,1716213.0,111289
611860,Aborigenus,1601694.0,110070
408030,UniBall,7061.0,34331
1197220,Another Try,1837352.0,127097
946650,Streets of Red : Devil's Dare Deluxe,1695312.0,86452
1497360,Open Roads,2565885.0,141539
2191480,Jumbo Airport Story,2665910.0,219930
1917450,fault - StP - LIGHTKRAVTE,2441802.0,202479
429330,Stikbold! A Dodgeball Adventure,6388.0,18614
1257810,I'm on Observation Duty 2,1859887.0,132583
858760,Scalak,654356.0,100543
3215190,Backrooms: Found Footage,2947399.0,338186
3384350,The Butterfly Collector,2968489.0,339213
2934400,Hexton,2907732.0,298243
884390,Professor Watts Word Search: Pirates Life,1076923.0,103467
267730,Ground Pounders,11932.0,36456
576800,Final Bravely,1317.0,29899
754800,Yashik,190692.0,76367
226280,Warp Frontier,2054563.0,149117
1171120,Nira,1835906.0,126207
273960,Mechs & Mercs: Black Talons,11781.0,8721
302650,Cyto,10957.0,17431
368710,Power of Love,8537.0,35287
331220,Thief Town,10080.0,11223
1395400,The Corruption Within,2048482.0,153387
382380,The Amber Throne,8017.0,19517
397570,Shmadow,7432.0,34594
398180,Euclidean,7392.0,13141
262210,Last Knight: Rogue Rider Edition,12087.0,16816
210870,Cloudberry Kingdom™,13105.0,9864
1704060,Vtuber Simulator : Vtuber模擬器,2078448.0,192193
3035990,Misericorde Volume Two: White Wool & Snow,2921600.0,305383
1576470,Memento Vivere,2049801.0,161355
459040,Medieval Battlefields,5298.0,33081
1258980,SpellPunk VR,1859823.0,132543
391180,Ladra,7675.0,34769
676240,TAURONOS,72095.0,50543
1044790,Gado Fight,1859360.0,132222
487030,Beasts Battle,4556.0,32398
259430,Zigfrak,12171.0,16771
244410,Supreme Ruler 1936,12520.0,16574
945610,Lil' Arena,1605419.0,111275
592040,Energia,849.0,29488
2880210,Rusty Dusty,2905860.0,298105
672380,Ameline and the Ultimate Burger,78572.0,51719
1211350,红魔事件簿 The Note of Red Evil,1839107.0,367834
2225690,HugeHead | 巨頭ォ,2663102.0,235419
1371700,Divinest Light,2029856.0,151409
938640,STALINGRAD ABATIS,1599345.0,109888
723720,La Maledizione dell'Uccello Serpente,2228424.0,191225
1910630,Empty War,2415364.0,197485
1574390,Converter,2053711.0,145806
756190,Sky Road,190767.0,76383
849420,Professor Madhouse,569272.0,98732
1149580,Super Korotama,1811614.0,125712
1663870,VALAKAS: Immortal,2063568.0,154393
2184600,声灵（The whisper soul）,2653231.0,232966
1112950,Japocaliptyca/ Япокалиптика,1726368.0,120358
3194940,Dreadful Delivery,2947074.0,377446
3316430,Unpatterned Cut,2968936.0,333516
2620290,Divine Pig,2855792.0,273603
3158260,HSS:Reload,2941216.0,317306
1237550,Great Alhcemist,1851898.0,129227
1136070,UltraGoodness 2,1732295.0,121539
1565240,Skillsworn,2019234.0,164954
2755100,Taurus War,2889457.0,290701
531890,Guardian's Oath,2896.0,31202
698040,Legends of the Universe - Cosmic Bounty,190577.0,75953
1315810,UNITED COMMAND ®,2039026.0,137450
371450,Awe,8410.0,20352
502700,Laser Lasso BALL,3962.0,32049
1597520,Rounded,2035106.0,156011
1310230,Cyber Seraph,2032780.0,140447
1397220,Patricia,2979712.0,138541
262300,Tsukumogami,12083.0,16819
341080,NeXus: One Core,9683.0,10596
329200,Astray,10141.0,9769
1044170,Lord of the click,1713090.0,116232
1575730,Descending I - House of Nightmares,2016679.0,171614
525860,Garden Wars,3126.0,31359
315850,Amazing Princess Sarah,10565.0,20968
1096560,Windy Kingdom,1725200.0,119822
1098560,Dungeon Crusher Kiritan,2041682.0,138640
725680,Golf 2D,187053.0,74208
1780280,Find The Murderer,2232575.0,193058
3142060,Mine From Here,2937704.0,352845
1480190,Salyut π,2027054.0,157803
779100,Daemonical,385165.0,96233
724130,Radar Warfare,187059.0,74131
2116840,最后四人-The last four,2566665.0,216794
1104170,Cosmo Chaser,1725722.0,120015
837180,Slamoids!,1218873.0,105016
1447140,Lost & Round,2048825.0,153364
1450410,Scrap Games,2592586.0,219622
773620,Redemption: Tyranny of Daetorem,222290.0,86315
1623870,The Bolt Age,2084825.0,165532
2182870,TYKEN,2617126.0,224921
794630,Puzzle 3D,241748.0,88180
895210,On Board Remastered,1600940.0,109665
721470,Snake Treasure Chest,185534.0,68846
27810,Gridrunner Revolution,14400.0,14947
496120,LaserCat,4234.0,32271
533480,Academagia: The Making of Mages,2846.0,31060
599000,Pizza Connection 2,689.0,27590
974090,Gravity Bone,2674978.0,7962
2848430,Secret Odyssey: Orb of Eternity,2890322.0,291680
1779240,天国病院-Heaven's Hospital-,2227547.0,189990
1565910,CRAFTSMAN,2024499.0,167357
1660430,The Wolf's Den,2064279.0,154082
1305000,Kingdom Karnage,2018181.0,134087
1636000,Tybot Invasion: The Typing Runner,2060394.0,151568
1631500,Dumpy and Bumpy,2039336.0,150310
390940,The Musketeers: Victoria's Quest,7688.0,34759
973800,Dragon World,1610670.0,13608
339320,Snake Blocks,9779.0,36025
554660,Puzzle Poker,187038.0,23550
306000,Super Dungeon Bros,10863.0,14581
1872740,你画我拼You draw I puzzle,2242123.0,286770
490100,Quell Zen,4457.0,32836
522660,Snooker-online multiplayer snooker game!,3227.0,31475
316840,The Sacred Tears TRUE,10536.0,9483
796440,Spaceguy,222809.0,86438
775960,The Tower of Beatrice,278167.0,90417
726020,Mission Ammunition,187428.0,74371
850820,祛魅·教化（祛魅1）,576560.0,98330
913550,I wanna be the Creator,1604221.0,110912
513740,Joana's Life,3535.0,31713
2488510,FatalZone,2725987.0,258907
1460090,The Life and Suffering of Sir Brante — Chapter 1&2,2020189.0,138871
1306580,Left on Read,2025770.0,137527
589870,Learn to Fly 3,892.0,29507
242780,Cognition: An Erica Reed Thriller,12555.0,8426
325420,Homebrew - Patent Unknown,10265.0,36207
1110050,Evan's Remains,1726404.0,120407
261760,Lichdom: Battlemage,12101.0,7443
631570,Whispers of a Machine,1685633.0,27278
821250,Flotsam,1483682.0,74527
325120,Notch - The Innocent LunA: Eclipsed SinnerS,10272.0,17877
1069640,This Land Is My Land,1728199.0,104788
623940,HIVESWAP: ACT 1,185005.0,11631
1517960,Rebirth:Beware of Mr.Wang,2126014.0,174114
205020,Lumino City,13234.0,8762
265890,Hexcells,11973.0,9603
1415480,10mg: Locked In,2023849.0,139902
860000,Cosmic collapse,1608269.0,111567
230980,Starseed Pilgrim,12761.0,16317
1127110,Outpost,1836794.0,100123
455980,Judgment: симулятор выживания в постапокалипсисе,5398.0,33153
446020,Jalopy,5808.0,20908
1328840,Lost in Play,2040581.0,150462
22180,Penumbra Overture,14497.0,8944
487720,Agony,4536.0,19453
707680,Slapshot,1705145.0,120904
1608230,Planet of Lana,2063657.0,152071
2704110,Aliya: Timelink,2867193.0,278728
1490610,METALLIC CHILD,2049019.0,107143
393430,Ice Lakes,7588.0,20206
384980,Battle for Blood - Epic battles within 30 seconds!,7924.0,34878
497860,Zezenia Online,4136.0,32195
368180,Polyball,8560.0,20348
2366980,Thank Goodness You're Here!,2733866.0,262538
719890,Beasts of Bermuda,1601049.0,109639
292000,No More Room in Hell 2,2053480.0,149340
275670,Space Run,11741.0,7421
842100,Daymare: 1998,1687258.0,23891
343100,Overture,9589.0,35922
908500,crazy maze ~疯狂迷宫 ~ 狂った迷路 ~ Laberinto loco ~ Labyrinthe fou ~ Verrücktes Labyrinth,1604225.0,238664
235320,Original War,12682.0,9538
625430,Doodle God Blitz,214474.0,68341
347800,Ghost Song,9393.0,18849
791330,Fallen ~Makina and the City of Ruins~,222259.0,86299
1407450,The World of Kungfu: Dragon and Eagle,2028929.0,156090
2497920,A Difficult Game About Climbing,2873657.0,283892
450670,Table Top Racing: World Tour,5594.0,18978
1126310,风信楼,1856501.0,130187
270090,//N.P.P.D. RUSH//- The milk of Ultraviolet,11865.0,9770
371330,Two Digits,8419.0,35217
11200,Shadowgrounds Survivor,14761.0,9931
446030,Corroded,5807.0,28060
1999520,CATO: Buttered Cat,2444715.0,203934
485330,Star Drifter,4637.0,32473
614460,Amber Tail Adventure,317.0,29023
1807810,The Axis Unseen,2567487.0,217404
412170,City of Chains,6912.0,34177
251230,Livelock,12372.0,16982
1491670,Venba,2056252.0,141704
399670,Game Corp DX,7345.0,25276
1341400,Oniria Crimes,2039443.0,116677
241240,Contraption Maker,12581.0,9802
2890830,Streamer Life Simulator 2,2899587.0,293118
41014,Serious Sam HD: The Second Encounter,14066.0,13181
1664670,重构 Refactor,2063734.0,155510
476360,Strike Vector EX,20198.0,22798
1008710,Wet Girl,1700583.0,114232
1846170,Iron Lung,2229307.0,190361
1269370,171,1997050.0,136712
2901520,Альтушка для скуфа,2901929.0,298835
420970,RoBoRumble,6630.0,26485
626680,Kreedz Climbing,60111.0,37396
390710,Acceleration of SUGURI 2,7697.0,25702
1552350,The Jackbox Party Pack 8,2232243.0,144783
255280,1954 Alcatraz,12250.0,7169
507010,Mr.President!,3803.0,24972
462960,Caveman World: Mountains of Unga Boonga,5151.0,32999
18300,Spectraball,14568.0,14918
438010,PulseCharge,6056.0,33610
546930,Machine Hunt,2383.0,30849
2539350,Myths of Rules,2733735.0,262452
407560,Killing Room,7079.0,25254
1178160,Blackjack Championship,2013353.0,148770
792120,FIGHT KNIGHT,1687229.0,41814
1781160,Electrician Simulator - First Shock,2185305.0,186506
434030,Aerofly FS 2 Flight Simulator,6218.0,33736
914010,Train Station Renovation,1464827.0,108347
253840,Shantae: Half-Genie Hero,12281.0,11078
1220150,Blue Fire,2023580.0,131868
274620,Skara - The Blade Remains,11764.0,14379
390030,DESYNC,7717.0,20918
459090,Masquerada: Songs and Shadows,5297.0,24474
335430,Grimoire: Manastorm,9929.0,9904
1072150,Hedon Bloodrite,1719527.0,183074
306660,Ultimate General: Gettysburg,10846.0,8424
969760,Omno,1609501.0,111661
610180,The Jackbox Party Pack 4,185595.0,28213
743390,DISTRAINT 2,197836.0,27499
2916430,Fast Food Simulator,2928235.0,309179
70110,Hacker Evolution: Untold,13764.0,1024
39800,Nation Red,14091.0,21115
1500380,Night in Riverager,2047628.0,143203
562270,Shot Shot Tactic,1832.0,30344
553260,Realpolitiks,2137.0,27290
209630,Magrunner: Dark Pulse,13123.0,8286
248650,Draw a Stickman: EPIC,12430.0,5032
883360,Beyond Blue,1076940.0,103373
1123830,Farm Manager 2021,1837760.0,127430
982290,Airborne Kingdom,1710294.0,115473
1081510,She Sees Red - Interactive Movie,1722361.0,118645
1919460,Seraph's Last Stand,2327374.0,191984
2026070,Tank Commander: Battlefield,2514298.0,384164
510630,Soccer Manager 2017,3671.0,31824
344300,Heckabomb,9543.0,35880
1157250,Anomaly Zone,1836009.0,126299
314830,Blackguards 2,10596.0,8335
329830,The Moon Sliver,10119.0,17965
662830,Bombix,188323.0,57842
1424720,墨心：波云诡船,2037694.0,156922
330820,2064: Read Only Memories,10090.0,13171
860890,Factory Town,1182895.0,105292
207570,English Country Tune,13172.0,9699
265770,Cannons Lasers Rockets,11978.0,16870
226100,PixelJunk™ Nom Nom Galaxy,12837.0,10602
689300,Monsteria,184067.0,55341
295690,PARTICLE MACE,11191.0,17304
393520,Iconoclasts,7586.0,34705
2287520,Five Nights at Freddy's: Help Wanted 2,2869247.0,250627
1506980,葬花·暗黑桃花源,2232917.0,229920
344910,Sun Blast: Star Fighter,9523.0,35887
1869990,生還者日,2326779.0,195599
1009990,SCP022,1704058.0,114600
1038370,Trials of Fire,1715136.0,116992
346250,The Old Tree,9466.0,24610
2742830,Monster Train 2,2985068.0,332273
292380,Racer 8,11292.0,9009
1406040,Scarlet Hollow — Episode 1,2048155.0,170219
252350,Double Dragon: Neon,12331.0,5968
556160,PHAT STACKS,2019.0,30506
643960,Cursed Treasure 2,72267.0,51499
562230,Space Tyrant,1836.0,30348
248530,Depth Hunter 2: Deep Dive,12435.0,16642
609940,KROSMAGA,421.0,29097
230070,The Age of Decadence,12776.0,4641
582550,Passpartout: The Starving Artist,1124.0,25214
211360,Offspring Fling!,13093.0,8961
283680,Astebreed: Definitive Edition,11557.0,8356
63000,HOARD,13811.0,7402
288140,Perfect Golf,11426.0,36378
366870,Narcosis,8606.0,19168
269190,Edge Of Eternity,1241212.0,28526
1218900,Zup! Z,2044945.0,168955
397740,Hylics,7421.0,11599
439250,Space Pilgrim Episode III: Delta Pavonis,6011.0,33601
357280,Alter World,9015.0,35588
1111210,The Backrooms Game FREE Edition,1726679.0,130726
390570,Three Digits,7703.0,24037
619340,EGOS - Tales of Fallen Souls,78600.0,91002
683930,A Wonder,188577.0,75164
528660,Spin Rush,3014.0,23157
42170,Krater,14047.0,2020
783170,INSOMNIA: The Ark,367395.0,8364
526740,hack_me,3101.0,31309
580200,Yonder: The Cloud Catcher Chronicles,1211.0,27732
447290,Redeemer: Enhanced Edition,5753.0,27217
555210,Trick and Treat - Visual Novel,2068.0,179755
1070710,Kind Words (lo fi chill beats to write to),1726638.0,120646
765410,Bean Battles,1319984.0,106556
434420,The Chosen RPG,6192.0,146264
451520,theBlu,5572.0,19067
209790,Splice,13116.0,11640
310360,Higurashi When They Cry Hou - Ch.1 Onikakushi,10776.0,33967
207150,Stellar Impact,13187.0,16342
63700,BIT.TRIP BEAT,13798.0,9535
505750,Trimmer Tycoon,3828.0,31967
2647230,HoloParade,2862795.0,276842
629910,Clicker Heroes 2,185496.0,68503
2290000,TerraScape,2678503.0,239642
537340,Guts and Glory,2719.0,26945
1104660,MO:Astray,1736478.0,113376
275200,Westerado: Double Barreled,11753.0,8904
339400,Runestone Keeper,9776.0,36026
538590,Sleeping Valley,2689.0,24960
463210,State of Anarchy,5133.0,32966
358130,Curious Expedition,8981.0,19319
980300,One Finger Death Punch 2,1705088.0,90011
844930,Fox Hime Zero,776495.0,102325
658470,Mini Battlegrounds,262116.0,89481
846870,Yooka-Laylee and the Impossible Lair,1725070.0,119259
2810160,Square of Joy,2937012.0,312733
640380,UBERMOSH Vol.5,15919.0,38808
787790,Epic Roller Coasters,261082.0,89338
761460,Lamplight City,205442.0,79999
254200,FortressCraft Evolved!,12270.0,10332
998740,Ring of Pain,1704965.0,115036
1043810,Tactical Breach Wizards,1712881.0,86286
452490,The Cubicle.,5539.0,33273
357480,Frozen Free Fall: Snowball Fight,9007.0,35530
774201,Heaven's Vault,211647.0,27509
353560,Plug & Play,9170.0,18239
1106880,Tribes of Midgard - Open Beta,1728768.0,120619
288370,Strike Suit Zero: Director's Cut,11421.0,9465
665090,The Initial,71858.0,44187
609490,Minit,60115.0,26970
2106520,私のリアルは充実しすぎている フルボイス版,2567150.0,216786
2638370,Five Nights at Freddy's: Into the Pit,2921546.0,283679
2244130,Ratopia,2664548.0,236479
1563110,boom faster,2018900.0,157198
1590180,Shillelagh,2168482.0,181021
414580,Uriel's Chasm 2: את,6832.0,27004
249190,Ancient Space,12421.0,7676
996380,Smartphone Tycoon,1687386.0,101370
864060,Marble It Up! Ultra,1608567.0,107302
